Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
108.797,Trader1,Tick,120,10,110,0,149700,150100,3813,-16111813,366187,BREACH
108.797,Trader2,Tick,1072,1013,59,-59,149700,150100,18874,-68574,-86274,OK
109.032,TraderOne,Tick,939,927,12,-12,149600,150100,3588,-302788,-306388,OK
109.032,Trader1,Tick,120,10,110,0,149600,150100,3813,-16111813,366187,BREACH
109.032,Trader2,Tick,1072,1023,49,-49,149600,150100,19174,-73374,-88074,OK
109.25,TraderOne,Tick,939,927,12,-12,149600,150100,3588,-302788,-306388,OK
109.25,Trader1,Tick,120,10,110,0,149600,150100,3813,-16111813,366187,BREACH
109.25,Trader2,Tick,1072,1023,49,-49,149600,150100,19174,-73374,-88074,OK
109.469,TraderOne,Tick,939,947,-8,8,149600,150100,3737,-313937,-311537,OK
109.469,Trader1,Tick,120,10,110,0,149600,150100,3813,-16111813,366187,BREACH
109.469,Trader2,Tick,1082,1023,59,-59,149600,150100,19473,-69673,-87373,OK
109.75,TraderOne,Tick,949,957,-8,8,149900,150100,3886,-313086,-311486,OK
109.75,Trader1,Tick,120,10,110,0,149900,150100,3813,-16111813,377187,BREACH
109.75,Trader2,Tick,1082,1033,49,-49,149900,150100,19323,-74523,-84323,OK
110.0,TraderOne,Tick,959,957,2,-2,150200,150100,4186,-315386,-315186,OK
110.0,Trader1,Tick,120,10,110,0,150200,150100,3813,-16111813,410187,BREACH
110.0,Trader2,Tick,1082,1043,39,-39,150200,150100,19623,-74823,-70923,OK
110.266,TraderOne,Tick,959,957,2,-2,150200,150500,4186,-315386,-315986,OK
110.266,Trader1,Tick,120,10,110,0,150200,150500,3813,-16111813,410187,BREACH
110.266,Trader2,Tick,1082,1053,29,-29,150200,150500,19923,-79123,-87823,OK
110.469,TraderOne,Tick,959,957,2,-2,150200,150500,4186,-315386,-315986,OK
110.469,Trader1,Tick,120,10,110,0,150200,150500,3813,-16111813,410187,BREACH
110.469,Trader2,Tick,1092,1053,39,-39,150200,150500,20223,-77423,-89123,OK
110.75,TraderOne,Tick,959,957,2,-2,150200,150700,4186,-315386,-315986,OK
110.75,Trader1,Tick,120,10,110,0,150200,150700,3813,-16111813,432187,BREACH
110.75,Trader2,Tick,1102,1053,49,-49,150200,150700,20523,-74723,-89423,OK
110.969,TraderOne,Tick,959,957,2,-2,150200,150600,4186,-315386,-315986,OK
110.969,Trader1,Tick,120,10,110,0,150200,150600,3813,-16111813,421187,BREACH
110.969,Trader2,Tick,1112,1053,59,-59,150200,150600,20823,-71023,-88723,OK
111.219,TraderOne,Tick,959,957,2,-2,150200,150600,4186,-315386,-315986,OK
111.219,Trader1,Tick,120,10,110,0,150200,150600,3813,-16111813,421187,BREACH
111.219,Trader2,Tick,1112,1053,59,-59,150200,150600,20823,-71023,-88723,OK
111.485,TraderOne,Tick,959,958,1,-1,150200,150600,4171,-315771,-316071,OK
111.485,Trader1,Tick,120,10,110,0,150200,150600,3813,-16111813,421187,BREACH
111.485,Trader2,Tick,1112,1053,59,-59,150200,150600,20823,-71023,-88723,OK
111.719,TraderOne,Tick,959,958,1,-1,150100,150600,4171,-315771,-316071,OK
111.719,Trader1,Tick,120,10,110,0,150100,150600,3813,-16111813,421187,BREACH
111.719,Trader2,Tick,1112,1063,49,-49,150100,150600,21123,-76323,-91023,OK
112.0,TraderOne,Tick,959,958,1,-1,150100,150600,4171,-315771,-316071,OK
112.0,Trader1,Tick,120,10,110,0,150100,150600,3813,-16111813,421187,BREACH
112.0,Trader2,Tick,1112,1063,49,-49,150100,150600,21123,-76323,-91023,OK
112.297,TraderOne,Tick,959,958,1,-1,150100,150500,4171,-315771,-316071,OK
112.297,Trader1,Tick,120,10,110,0,150100,150500,3813,-16111813,410187,BREACH
112.297,Trader2,Tick,1112,1063,49,-49,150100,150500,21123,-76323,-91023,OK
112.532,TraderOne,Tick,959,958,1,-1,150100,150400,4171,-315771,-316071,OK
112.532,Trader1,Tick,120,10,110,0,150100,150400,3813,-16111813,399187,BREACH
112.532,Trader2,Tick,1112,1073,39,-39,150100,150400,21423,-80623,-92323,OK
112.704,TraderOne,Tick,959,958,1,-1,150100,150500,4171,-315771,-316071,OK
112.704,Trader1,Tick,120,10,110,0,150100,150500,3813,-16111813,410187,BREACH
112.704,Trader2,Tick,1112,1073,39,-39,150100,150500,21423,-80623,-92323,OK
113.016,TraderOne,Tick,959,967,-8,8,150200,150700,4036,-321036,-318636,OK
113.016,Trader1,Tick,120,10,110,0,150200,150700,3813,-16111813,432187,BREACH
113.016,Trader2,Tick,1121,1073,48,-48,150200,150700,21693,-77293,-91693,OK
113.25,TraderOne,Tick,969,967,2,-2,150400,150600,4337,-319337,-319737,OK
113.25,Trader1,Tick,120,10,110,0,150400,150600,3813,-16111813,432187,BREACH
113.25,Trader2,Tick,1121,1083,38,-38,150400,150600,21543,-80143,-87743,OK
113.516,TraderOne,Tick,979,967,12,-12,150300,150500,4638,-317638,-320038,OK
113.516,Trader1,Tick,120,10,110,0,150300,150500,3813,-16111813,421187,BREACH
113.516,Trader2,Tick,1121,1093,28,-28,150300,150500,21393,-82993,-88593,OK
113.797,TraderOne,Tick,979,967,12,-12,150300,150500,4638,-317638,-320038,OK
113.797,Trader1,Tick,120,10,110,0,150300,150500,3813,-16111813,421187,BREACH
113.797,Trader2,Tick,1121,1093,28,-28,150300,150500,21393,-82993,-88593,OK
114.016,TraderOne,Tick,979,977,2,-2,150400,150500,4488,-321488,-321688,OK
114.016,Trader1,Tick,120,10,110,0,150400,150500,3813,-16111813,432187,BREACH
114.016,Trader2,Tick,1131,1093,38,-38,150400,150500,21694,-81294,-85094,OK
114.266,TraderOne,Tick,979,987,-8,8,150500,150600,4338,-326338,-325538,OK
114.266,Trader1,Tick,120,10,110,0,150500,150600,3813,-16111813,443187,BREACH
114.266,Trader2,Tick,1141,1093,48,-48,150500,150600,21995,-78595,-83395,OK
114.5,TraderOne,Tick,989,987,2,-2,150300,150500,4188,-324188,-324588,OK
114.5,Trader1,Tick,120,10,110,0,150300,150500,3813,-16111813,421187,BREACH
114.5,Trader2,Tick,1141,1103,38,-38,150300,150500,22296,-82896,-90496,OK
114.782,TraderOne,Tick,989,987,2,-2,150300,150500,4188,-324188,-324588,OK
114.782,Trader1,Tick,120,10,110,0,150300,150500,3813,-16111813,421187,BREACH
114.782,Trader2,Tick,1141,1103,38,-38,150300,150500,22296,-82896,-90496,OK
115.016,TraderOne,Tick,989,987,2,-2,150300,150900,4188,-324188,-324788,OK
115.016,Trader1,Tick,120,10,110,0,150300,150900,3813,-16111813,454187,BREACH
115.016,Trader2,Tick,1141,1103,38,-38,150300,150900,22296,-82896,-94296,OK
115.219,TraderOne,Tick,989,997,-8,8,150400,150500,4038,-328038,-327238,OK
115.219,Trader1,Tick,120,10,110,0,150400,150500,3813,-16111813,432187,BREACH
115.219,Trader2,Tick,1151,1103,48,-48,150400,150500,22597,-80197,-84997,OK
115.547,TraderOne,Tick,1009,997,12,-12,150200,150500,3738,-327738,-331338,OK
115.547,Trader1,Tick,120,10,110,0,150200,150500,3813,-16111813,410187,BREACH
115.547,Trader2,Tick,1151,1113,38,-38,150200,150500,22898,-82498,-93898,OK
115.719,TraderOne,Tick,1010,997,13,-13,150100,150500,3768,-327568,-331468,OK
115.719,Trader1,Tick,120,10,110,0,150100,150500,3813,-16111813,410187,BREACH
115.719,Trader2,Tick,1151,1123,28,-28,150100,150500,23153,-85353,-93753,OK
116.032,TraderOne,Tick,1010,997,13,-13,150100,150400,3768,-327568,-331468,OK
116.032,Trader1,Tick,120,10,110,0,150100,150400,3813,-16111813,399187,BREACH
116.032,Trader2,Tick,1151,1123,28,-28,150100,150400,23153,-85353,-93753,OK
116.297,TraderOne,Tick,1010,1017,-7,7,150200,150500,3918,-332718,-330618,OK
116.297,Trader1,Tick,120,10,110,0,150200,150500,3813,-16111813,410187,BREACH
116.297,Trader2,Tick,1161,1133,28,-28,150200,150500,22853,-86053,-94453,OK
116.5,TraderOne,Tick,1010,1017,-7,7,150200,150800,3918,-332718,-330618,OK
116.5,Trader1,Tick,120,10,110,0,150200,150800,3813,-16111813,443187,BREACH
116.5,Trader2,Tick,1161,1133,28,-28,150200,150800,22853,-86053,-94453,OK
116.782,TraderOne,Tick,1010,1027,-17,17,150400,150500,3768,-336568,-334868,OK
116.782,Trader1,Tick,120,10,110,0,150400,150500,3813,-16111813,432187,BREACH
116.782,Trader2,Tick,1171,1133,38,-38,150400,150500,23154,-85354,-89154,OK
117.0,TraderOne,Tick,1030,1027,3,-3,150000,150500,3919,-338719,-339619,OK
117.0,Trader1,Tick,120,10,110,0,150000,150500,3813,-16111813,410187,BREACH
117.0,Trader2,Tick,1181,1143,38,-38,150000,150500,23305,-83505,-94905,OK
117.25,TraderOne,Tick,1030,1027,3,-3,150000,150500,3919,-338719,-339619,OK
117.25,Trader1,Tick,120,10,110,0,150000,150500,3813,-16111813,410187,BREACH
117.25,Trader2,Tick,1181,1143,38,-38,150000,150500,23305,-83505,-94905,OK
117.5,TraderOne,Tick,1030,1027,3,-3,150000,150300,3919,-338719,-339619,OK
117.5,Trader1,Tick,120,10,110,0,150000,150300,3813,-16111813,388187,BREACH
117.5,Trader2,Tick,1181,1143,38,-38,150000,150300,23305,-83505,-94905,OK
117.75,TraderOne,Tick,1040,1027,13,-13,150100,150300,3769,-336569,-339169,OK
117.75,Trader1,Tick,120,10,110,0,150100,150300,3813,-16111813,399187,BREACH
117.75,Trader2,Tick,1181,1153,28,-28,150100,150300,23605,-86805,-92405,OK
117.985,TraderOne,Tick,1040,1037,3,-3,150100,150300,4069,-339869,-340469,OK
117.985,Trader1,Tick,120,10,110,0,150100,150300,3813,-16111813,399187,BREACH
117.985,Trader2,Tick,1191,1153,38,-38,150100,150300,23455,-84655,-92255,OK
118.266,TraderOne,Tick,1040,1044,-4,4,150300,150500,3964,-341164,-340364,OK
118.266,Trader1,Tick,120,10,110,0,150300,150500,3813,-16111813,421187,BREACH
118.266,Trader2,Tick,1191,1163,28,-28,150300,150500,23305,-87505,-93105,OK
118.532,TraderOne,Tick,1040,1044,-4,4,150300,150500,3964,-341164,-340364,OK
118.532,Trader1,Tick,120,10,110,0,150300,150500,3813,-16111813,421187,BREACH
118.532,Trader2,Tick,1191,1163,28,-28,150300,150500,23305,-87505,-93105,OK
118.75,TraderOne,Tick,1050,1044,6,-6,150300,150400,4265,-340465,-341065,OK
118.75,Trader1,Tick,120,10,110,0,150300,150400,3813,-16111813,421187,BREACH
118.75,Trader2,Tick,1191,1173,18,-18,150300,150400,23155,-89355,-91155,OK
119.047,TraderOne,Tick,1060,1044,16,-16,150200,150300,4115,-339315,-340915,OK
119.047,Trader1,Tick,120,10,110,0,150200,150300,3813,-16111813,410187,BREACH
119.047,Trader2,Tick,1201,1173,28,-28,150200,150300,23005,-88205,-91005,OK
119.204,TraderOne,Tick,1060,1054,6,-6,150100,150300,4415,-342615,-343815,OK
119.204,Trader1,Tick,120,10,110,0,150100,150300,3813,-16111813,399187,BREACH
119.204,Trader2,Tick,1211,1173,38,-38,150100,150300,22855,-86055,-93655,OK
119.547,TraderOne,Tick,1060,1054,6,-6,150100,150300,4415,-342615,-343815,OK
119.547,Trader1,Tick,120,10,110,0,150100,150300,3813,-16111813,399187,BREACH
119.547,Trader2,Tick,1211,1173,38,-38,150100,150300,22855,-86055,-93655,OK
119.766,TraderOne,Tick,1070,1054,16,-16,150000,150100,4715,-341915,-343515,OK
119.766,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
119.766,Trader2,Tick,1211,1184,27,-27,150000,150100,22690,-87990,-90690,OK
120.032,TraderOne,Tick,1070,1054,16,-16,150000,150100,4715,-341915,-343515,OK
120.032,Trader1,Tick,120,10,110,0,150000,150100,3813,-16111813,388187,BREACH
120.032,Trader2,Tick,1211,1184,27,-27,150000,150100,22690,-87990,-90690,OK
120.282,TraderOne,Tick,1070,1064,6,-6,150200,150600,5015,-351215,-353015,OK
120.282,Trader1,Tick,120,10,110,0,150200,150600,3813,-16111813,421187,BREACH
120.282,Trader2,Tick,1221,1194,27,-27,150200,150600,22390,-88690,-96790,OK
120.547,TraderOne,Tick,1070,1064,6,-6,150200,150600,5015,-351215,-353015,OK
120.547,Trader1,Tick,120,10,110,0,150200,150600,3813,-16111813,421187,BREACH
120.547,Trader2,Tick,1221,1194,27,-27,150200,150600,22390,-88690,-96790,OK
120.719,TraderOne,Tick,1077,1064,13,-13,150400,150600,4910,-350410,-353010,OK
120.719,Trader1,Tick,120,10,110,0,150400,150600,3813,-16111813,432187,BREACH
120.719,Trader2,Tick,1221,1204,17,-17,150400,150600,22691,-90991,-94391,OK
121.0,TraderOne,Tick,1077,1074,3,-3,150400,150600,5211,-353711,-354311,OK
121.0,Trader1,Tick,120,10,110,0,150400,150600,3813,-16111813,432187,BREACH
121.0,Trader2,Tick,1231,1204,27,-27,150400,150600,22541,-89841,-95241,OK
121.235,TraderOne,Tick,1087,1074,13,-13,150000,150600,5061,-350561,-354461,OK
121.235,Trader1,Tick,120,10,110,0,150000,150600,3813,-16111813,421187,BREACH
121.235,Trader2,Tick,1241,1204,37,-37,150000,150600,22391,-87691,-98791,OK
121.5,TraderOne,Tick,1087,1074,13,-13,150000,150600,5061,-350561,-354461,OK
121.5,Trader1,Tick,120,10,110,0,150000,150600,3813,-16111813,421187,BREACH
121.5,Trader2,Tick,1241,1204,37,-37,150000,150600,22391,-87691,-98791,OK
121.735,TraderOne,Tick,1087,1074,13,-13,150000,150600,5061,-350561,-354461,OK
121.735,Trader1,Tick,120,10,110,0,150000,150600,3813,-16111813,421187,BREACH
121.735,Trader2,Tick,1241,1204,37,-37,150000,150600,22391,-87691,-98791,OK
121.969,TraderOne,Tick,1087,1084,3,-3,150300,150600,4911,-354411,-355311,OK
121.969,Trader1,Tick,120,10,110,0,150300,150600,3813,-16111813,421187,BREACH
121.969,Trader2,Tick,1251,1204,47,-47,150300,150600,22692,-84992,-99092,OK
122.266,TraderOne,Tick,1087,1084,3,-3,150100,150600,4911,-354411,-355311,OK
122.266,Trader1,Tick,120,10,110,0,150100,150600,3813,-16111813,421187,BREACH
122.266,Trader2,Tick,1251,1204,47,-47,150100,150600,22692,-84992,-99092,OK
122.516,TraderOne,Tick,1087,1084,3,-3,150100,150500,4911,-354411,-355311,OK
122.516,Trader1,Tick,120,10,110,0,150100,150500,3813,-16111813,410187,BREACH
122.516,Trader2,Tick,1251,1204,47,-47,150100,150500,22692,-84992,-99092,OK
122.735,TraderOne,Tick,1087,1084,3,-3,150100,150500,4911,-354411,-355311,OK
122.735,Trader1,Tick,120,10,110,0,150100,150500,3813,-16111813,410187,BREACH
122.735,Trader2,Tick,1251,1204,47,-47,150100,150500,22692,-84992,-99092,OK
123.0,TraderOne,Tick,1087,1084,3,-3,150100,150500,4911,-354411,-355311,OK
123.0,Trader1,Tick,120,10,110,0,150100,150500,3813,-16111813,410187,BREACH
123.0,Trader2,Tick,1251,1204,47,-47,150100,150500,22692,-84992,-99092,OK
123.297,TraderOne,Tick,1097,1084,13,-13,150100,150400,4761,-351261,-355161,OK
123.297,Trader1,Tick,120,10,110,0,150100,150400,3813,-16111813,399187,BREACH
123.297,Trader2,Tick,1251,1214,37,-37,150100,150400,22992,-89292,-100392,OK
123.516,TraderOne,Tick,1097,1084,13,-13,150100,150400,4761,-351261,-355161,OK
123.516,Trader1,Tick,120,10,110,0,150100,150400,3813,-16111813,399187,BREACH
123.516,Trader2,Tick,1251,1214,37,-37,150100,150400,22992,-89292,-100392,OK
123.704,TraderOne,Tick,1097,1104,-7,7,150400,150400,4461,-359961,-359961,OK
123.704,Trader1,Tick,120,10,110,0,150400,150400,3813,-16111813,432187,BREACH
123.704,Trader2,Tick,1261,1224,37,-37,150400,150400,23142,-89442,-89442,OK
123.954,TraderOne,Tick,1097,1104,-7,7,150400,150400,4461,-359961,-359961,OK
123.954,Trader1,Tick,120,10,110,0,150400,150400,3813,-16111813,432187,BREACH
123.954,Trader2,Tick,1261,1234,27,-27,150400,150400,22992,-92292,-92292,OK
124.235,TraderOne,Tick,1107,1104,3,-3,150500,150400,4311,-360811,-360511,OK
124.235,Trader1,Tick,120,10,110,0,150500,150400,3813,-16111813,443187,BREACH
124.235,Trader2,Tick,1261,1244,17,-17,150500,150400,23293,-92593,-90893,OK
124.547,TraderOne,Tick,1107,1104,3,-3,150600,150400,4311,-360811,-360211,OK
124.547,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
124.547,Trader2,Tick,1261,1254,7,-7,150600,150400,23594,-93894,-92494,OK
124.766,TraderOne,Tick,1107,1104,3,-3,150600,150400,4311,-360811,-360211,OK
124.766,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
124.766,Trader2,Tick,1261,1254,7,-7,150600,150400,23594,-93894,-92494,OK
125.032,TraderOne,Tick,1107,1104,3,-3,150600,150400,4311,-360811,-360211,OK
125.032,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
125.032,Trader2,Tick,1261,1254,7,-7,150600,150400,23594,-93894,-92494,OK
125.282,TraderOne,Tick,1107,1104,3,-3,150600,150400,4311,-360811,-360211,OK
125.282,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
125.282,Trader2,Tick,1261,1254,7,-7,150600,150400,23594,-93894,-92494,OK
125.5,TraderOne,Tick,1107,1104,3,-3,150400,150400,4311,-360811,-360811,OK
125.5,Trader1,Tick,120,10,110,0,150400,150400,3813,-16111813,432187,BREACH
125.5,Trader2,Tick,1261,1254,7,-7,150400,150400,23594,-93894,-93894,OK
125.766,TraderOne,Tick,1107,1104,3,-3,150400,150400,4311,-360811,-360811,OK
125.766,Trader1,Tick,120,10,110,0,150400,150400,3813,-16111813,432187,BREACH
125.766,Trader2,Tick,1261,1254,7,-7,150400,150400,23594,-93894,-93894,OK
125.985,TraderOne,Tick,1107,1104,3,-3,150500,150700,4311,-360811,-361411,OK
125.985,Trader1,Tick,120,10,110,0,150500,150700,3813,-16111813,443187,BREACH
125.985,Trader2,Tick,1271,1254,17,-17,150500,150700,23895,-94195,-97595,OK
126.282,TraderOne,Tick,1107,1104,3,-3,150500,151100,4311,-360811,-361711,OK
126.282,Trader1,Tick,120,10,110,0,150500,151100,3813,-16111813,476187,BREACH
126.282,Trader2,Tick,1281,1254,27,-27,150500,151100,24196,-93496,-101596,OK
126.532,TraderOne,Tick,1107,1104,3,-3,150500,151200,4311,-360811,-361711,OK
126.532,Trader1,Tick,120,10,110,0,150500,151200,3813,-16111813,487187,BREACH
126.532,Trader2,Tick,1291,1254,37,-37,150500,151200,24497,-88797,-99897,OK
126.797,TraderOne,Tick,1107,1114,-7,7,150600,151000,4161,-367661,-365561,OK
126.797,Trader1,Tick,120,10,110,0,150600,151000,3813,-16111813,465187,BREACH
126.797,Trader2,Tick,1301,1254,47,-47,150600,151000,24798,-85098,-99198,OK
127.016,TraderOne,Tick,1117,1114,3,-3,150600,151000,4462,-365962,-366862,OK
127.016,Trader1,Tick,120,10,110,0,150600,151000,3813,-16111813,465187,BREACH
127.016,Trader2,Tick,1301,1264,37,-37,150600,151000,25099,-89399,-100499,OK
127.282,TraderOne,Tick,1117,1114,3,-3,150600,151000,4462,-365962,-366862,OK
127.282,Trader1,Tick,120,10,110,0,150600,151000,3813,-16111813,465187,BREACH
127.282,Trader2,Tick,1301,1264,37,-37,150600,151000,25099,-89399,-100499,OK
127.532,TraderOne,Tick,1117,1114,3,-3,150600,150700,4462,-365962,-366262,OK
127.532,Trader1,Tick,120,10,110,0,150600,150700,3813,-16111813,454187,BREACH
127.532,Trader2,Tick,1301,1264,37,-37,150600,150700,25099,-89399,-93099,OK
127.719,TraderOne,Tick,1127,1114,13,-13,150500,150400,4312,-365812,-364512,OK
127.719,Trader1,Tick,120,10,110,0,150500,150400,3813,-16111813,443187,BREACH
127.719,Trader2,Tick,1301,1274,27,-27,150500,150400,25400,-90700,-88000,OK
128.016,TraderOne,Tick,1127,1124,3,-3,150700,150300,4162,-364662,-363762,OK
128.016,Trader1,Tick,120,10,110,0,150700,150300,3813,-16111813,454187,BREACH
128.016,Trader2,Tick,1301,1284,17,-17,150700,150300,25701,-92001,-86901,OK
128.219,TraderOne,Tick,1137,1124,13,-13,150300,150300,4012,-364512,-364512,OK
128.219,Trader1,Tick,120,10,110,0,150300,150300,3813,-16111813,421187,BREACH
128.219,Trader2,Tick,1301,1294,7,-7,150300,150300,26002,-93302,-93302,OK
128.5,TraderOne,Tick,1137,1124,13,-13,150300,150200,4012,-364512,-363212,OK
128.5,Trader1,Tick,120,10,110,0,150300,150200,3813,-16111813,421187,BREACH
128.5,Trader2,Tick,1301,1294,7,-7,150300,150200,26002,-93302,-92602,OK
128.75,TraderOne,Tick,1137,1124,13,-13,150300,150200,4012,-364512,-363212,OK
128.75,Trader1,Tick,120,10,110,0,150300,150200,3813,-16111813,421187,BREACH
128.75,Trader2,Tick,1301,1294,7,-7,150300,150200,26002,-93302,-92602,OK
129.063,TraderOne,Tick,1137,1134,3,-3,150300,150200,4313,-365813,-365513,OK
129.063,Trader1,Tick,120,10,110,0,150300,150200,3813,-16111813,421187,BREACH
129.063,Trader2,Tick,1311,1294,17,-17,150300,150200,25852,-93152,-91452,OK
129.204,TraderOne,Tick,1137,1134,3,-3,150300,150200,4313,-365813,-365513,OK
129.204,Trader1,Tick,120,10,110,0,150300,150200,3813,-16111813,421187,BREACH
129.204,Trader2,Tick,1311,1294,17,-17,150300,150200,25852,-93152,-91452,OK
129.454,TraderOne,Tick,1137,1144,-7,7,150900,150400,4163,-367663,-369763,OK
129.454,Trader1,Tick,120,10,110,0,150900,150400,3813,-16111813,465187,BREACH
129.454,Trader2,Tick,1311,1304,7,-7,150900,150400,25702,-95002,-92902,OK
129.75,TraderOne,Tick,1137,1144,-7,7,150900,150400,4163,-367663,-369763,OK
129.75,Trader1,Tick,120,10,110,0,150900,150400,3813,-16111813,465187,BREACH
129.75,Trader2,Tick,1311,1304,7,-7,150900,150400,25702,-95002,-92902,OK
130.0,TraderOne,Tick,1137,1144,-7,7,150900,150400,4163,-367663,-369763,OK
130.0,Trader1,Tick,120,10,110,0,150900,150400,3813,-16111813,465187,BREACH
130.0,Trader2,Tick,1311,1304,7,-7,150900,150400,25702,-95002,-92902,OK
130.219,TraderOne,Tick,1147,1144,3,-3,150600,150400,4464,-369964,-369364,OK
130.219,Trader1,Tick,120,10,110,0,150600,150400,3813,-16111813,454187,BREACH
130.219,Trader2,Tick,1311,1314,-3,3,150600,150400,25551,-94851,-95451,OK
130.454,TraderOne,Tick,1147,1154,-7,7,150700,150400,4313,-370813,-372913,OK
130.454,Trader1,Tick,120,10,110,0,150700,150400,3813,-16111813,465187,BREACH
130.454,Trader2,Tick,1321,1314,7,-7,150700,150400,25852,-96152,-94052,OK
130.766,TraderOne,Tick,1157,1154,3,-3,150500,150400,4614,-373114,-372814,OK
130.766,Trader1,Tick,120,10,110,0,150500,150400,3813,-16111813,443187,BREACH
130.766,Trader2,Tick,1321,1324,-3,3,150500,150400,25702,-96002,-96302,OK
131.032,TraderOne,Tick,1167,1154,13,-3,149800,150400,4464,-1875964,-375864,OK
131.032,Trader1,Tick,120,10,110,0,149800,150400,3813,-16111813,399187,BREACH
131.032,Trader2,Tick,1331,1324,7,3,149800,150400,25552,-1598852,-96952,OK
131.297,TraderOne,Tick,1167,1154,13,-13,149800,150100,4464,-373964,-377864,OK
131.297,Trader1,Tick,120,10,110,0,149800,150100,3813,-16111813,366187,BREACH
131.297,Trader2,Tick,1331,1324,7,-7,149800,150100,25552,-96852,-98952,OK
131.469,TraderOne,Tick,1167,1154,13,-13,149800,150100,4464,-373964,-377864,OK
131.469,Trader1,Tick,120,10,110,0,149800,150100,3813,-16111813,366187,BREACH
131.469,Trader2,Tick,1331,1324,7,-7,149800,150100,25552,-96852,-98952,OK
131.766,TraderOne,Tick,1167,1164,3,-3,150200,150100,4314,-375814,-375514,OK
131.766,Trader1,Tick,120,10,110,0,150200,150100,3813,-16111813,410187,BREACH
131.766,Trader2,Tick,1341,1324,17,-17,150200,150100,25852,-97152,-95452,OK
132.047,TraderOne,Tick,1167,1174,-7,7,150800,150100,4164,-376664,-378764,OK
132.047,Trader1,Tick,120,10,110,0,150800,150100,3813,-16111813,432187,BREACH
132.047,Trader2,Tick,1341,1334,7,-7,150800,150100,25702,-97002,-94902,OK
132.282,TraderOne,Tick,1167,1174,-7,7,150800,149800,4164,-376664,-378764,OK
132.282,Trader1,Tick,120,10,110,0,150800,149800,3813,-16111813,399187,BREACH
132.282,Trader2,Tick,1341,1334,7,-7,150800,149800,25702,-97002,-94902,OK
132.5,TraderOne,Tick,1177,1174,3,-3,150100,149800,4014,-380514,-379614,OK
132.5,Trader1,Tick,120,10,110,0,150100,149800,3813,-16111813,399187,BREACH
132.5,Trader2,Tick,1341,1344,-3,3,150100,149800,26002,-94302,-95202,OK
132.75,TraderOne,Tick,1187,1174,13,-13,150200,149600,3864,-386364,-383764,OK
132.75,Trader1,Tick,120,10,110,0,150200,149600,3813,-16111813,366187,BREACH
132.75,Trader2,Tick,1341,1354,-13,13,150200,149600,26302,-89602,-92202,OK
132.985,TraderOne,Tick,1187,1174,13,-13,149800,149600,3864,-386364,-383764,OK
132.985,Trader1,Tick,120,10,110,0,149800,149600,3813,-16111813,366187,BREACH
132.985,Trader2,Tick,1341,1364,-23,23,149800,149600,26602,-87902,-92502,OK
133.219,TraderOne,Tick,1187,1184,3,-3,150200,149600,3714,-384214,-383614,OK
133.219,Trader1,Tick,120,10,110,0,150200,149600,3813,-16111813,366187,BREACH
133.219,Trader2,Tick,1341,1374,-33,33,150200,149600,26452,-85752,-92352,OK
133.485,TraderOne,Tick,1187,1184,3,-3,150200,149600,3714,-384214,-383614,OK
133.485,Trader1,Tick,120,10,110,0,150200,149600,3813,-16111813,366187,BREACH
133.485,Trader2,Tick,1341,1374,-33,33,150200,149600,26452,-85752,-92352,OK
133.704,TraderOne,Tick,1197,1184,13,-13,149600,149500,4014,-389514,-388214,OK
133.704,Trader1,Tick,120,10,110,0,149600,149500,3813,-16111813,344187,BREACH
133.704,Trader2,Tick,1351,1384,-33,33,149600,149500,26152,-85452,-88752,OK
134.016,TraderOne,Tick,1197,1184,13,-13,149600,149600,4014,-389514,-389514,OK
134.016,Trader1,Tick,120,10,110,0,149600,149600,3813,-16111813,344187,BREACH
134.016,Trader2,Tick,1351,1384,-33,33,149600,149600,26152,-85452,-85452,OK
134.266,TraderOne,Tick,1197,1194,3,-3,149900,149600,4314,-387814,-387214,OK
134.266,Trader1,Tick,120,10,110,0,149900,149600,3813,-16111813,366187,BREACH
134.266,Trader2,Tick,1361,1384,-23,23,149900,149600,26002,-89302,-93902,OK
134.469,TraderOne,Tick,1197,1194,3,-3,149900,149700,4314,-387814,-387214,OK
134.469,Trader1,Tick,120,10,110,0,149900,149700,3813,-16111813,377187,BREACH
134.469,Trader2,Tick,1361,1384,-23,23,149900,149700,26002,-89302,-93902,OK
134.766,TraderOne,Tick,1197,1204,-7,7,150000,149700,4614,-386114,-387514,OK
134.766,Trader1,Tick,120,10,110,0,150000,149700,3813,-16111813,377187,BREACH
134.766,Trader2,Tick,1371,1384,-13,13,150000,149700,25852,-93152,-95752,OK
135.016,TraderOne,Tick,1197,1204,-7,7,150000,149800,4614,-386114,-387514,OK
135.016,Trader1,Tick,120,10,110,0,150000,149800,3813,-16111813,388187,BREACH
135.016,Trader2,Tick,1371,1384,-13,13,150000,149800,25852,-93152,-95752,OK
